name,latitude,longitude,category,destination,description,products,priceFromVnd,available,starRating,url,imageUrl,locationSource,locationPrecision,warning,googleMapsUrl,placeKey
Đồi cát Du lịch Hòa Thắng,11.070942,108.427653,Vui chơi,Phan Thiết,"mở cửa 05:00–18:00 · Đồi cát Du lịch Hòa Thắng. Địa chỉ: Hòa Thắng, Lâm Đồng, Việt Nam. Giờ mở cửa: 05:00–18:00. Thời gian tham quan đề xuất: 1–3 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/hoa-thang/white-sand-dunes-98753/,https://ak-d.tripcdn.com/images/100g0z000000nkoot42E4.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=11.070942%2C108.427653,product:42010d22-efd9-5533-9941-f0b3aeaaa597
Hải Đăng Kê Gà,10.695289,107.991564,Vui chơi,Phan Thiết,"mở cửa 05:00–17:00 · Hải Đăng Kê Gà. Địa chỉ: Unnamed Rd, Kê Gà, Tân Thành, Lâm Đồng, Việt Nam. Giờ mở cửa: 05:00–17:00",1,,false,,https://vn.trip.com/travel-guide/attraction/tan-thanh/ke-ga-lighthouse-147009059/,https://ak-d.tripcdn.com/images/0HJ1m12000i646bxl7400.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.695289%2C107.991564,product:68d86a1a-a327-55ae-bf8f-492272b97932
Làng chài Mũi Né,10.94101,108.279127,Vui chơi,Phan Thiết,"mở cửa Mở cửa cả ngày · Làng chài Mũi Né. Loại hình: Cảnh đêm. Địa chỉ: Huỳnh Thúc Kháng, Mũi Né, Bình Thuận, Việt Nam. Giờ mở cửa: Mở cửa cả ngày. Thời gian tham quan đề xuất: 30–60 phút",1,,false,,https://vn.trip.com/travel-guide/attraction/phan-thiet/mui-ne-fishing-village-13364291/,https://ak-d.tripcdn.com/images/100g0q000000g9vuk2064.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.941010%2C108.279127,product:b68ae6b6-4a68-528a-866b-062547f84e8b
Lâu đài rượu vang RD Phan Thiết - Mũi Né,10.947464,108.181997,Vui chơi,Phan Thiết,từ 138.462₫ · mở cửa 08:00–17:00 · Lâu đài rượu vang RD Phan Thiết - Mũi Né là một lâu đài độc đáo tại Việt Nam tọa lạc trong khu nghỉ dưỡng Sea Links City. Nơi đây mang đến cho khách tham quan cơ hội chiêm ngưỡng kiến trúc phong cách ,1,138462,true,,https://vn.trip.com/travel-guide/attraction/phan-thiet/rd-wine-castle-61796492/,https://ak-d.tripcdn.com/images/0HJ1g12000haxeqptDD8D.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.947464%2C108.181997,product:c6f8db47-eca2-5bde-befd-591c5abf27fb
Mũi Kê Gà,10.695261,107.99156,Vui chơi,Phan Thiết,"mở cửa 05:30–17:30 · Mũi Kê Gà. Loại hình: Bãi biển và bờ biển. Địa chỉ: Tân Thành, Lâm Đồng, Việt Nam. Giờ mở cửa: 05:30–17:30. Thời gian tham quan đề xuất: 0.5–1 ngày",1,,false,,https://vn.trip.com/travel-guide/attraction/tan-thanh/ke-ga-cape-137170972/,https://ak-d.tripcdn.com/images/0HJ6o12000i8od0ewDDBF.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.695261%2C107.991560,product:97c291f1-2642-5392-9709-3f1dbe59ea7b
NovaDreams Adventure World,10.848564,108.04039,Vui chơi,Phan Thiết,"từ 89.250₫ · mở cửa 09:00–17:00 · NovaDreams Adventure World. Địa chỉ: Novadreams Wonderland Park Novaworld, Lạc Long Quân, Tiến Thành, Tp. Phan Thiết, Bình Thuận, Việt Nam. Giờ mở cửa: 09:00–17:00. Thời gian tham quan đề xuất: 1 ngày",1,89250,true,,https://vn.trip.com/travel-guide/attraction/phan-thiet/novadreams-adventure-world-142495278/,https://ak-d.tripcdn.com/images/1lo2p12000ny78hxzDA8E.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.848564%2C108.040390,product:34ba7428-28b5-55c0-8fdc-e92d95f32ca3
Sea Links Golf & Country Club,10.942468,108.182232,Golf,Phan Thiết,"mở cửa 05:00–18:00 · Sea Links Golf & Country Club. Địa chỉ: Đường tỉnh 706B, khu phố 1, Thành phố Phan Thiết, Lâm Đồng 800000, Việt Nam. Giờ mở cửa: 05:00–18:00",1,,false,,https://vn.trip.com/travel-guide/attraction/phan-thiet/sea-links-golf-country-club-58285552/,https://ak-d.tripcdn.com/images/0HJ0312000h0ct80dDBB1.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.942468%2C108.182232,product:dacb4472-d4ea-5e9b-bd15-5045bd2377e1
Suối Tiên - Mũi Né,10.951203,108.256448,Vui chơi,Phan Thiết,"mở cửa 06:30–17:30 · Suối Tiên - Mũi Né. Loại hình: Phong cảnh thiên nhiên. Địa chỉ: 40B Huỳnh Thúc Kháng, khu phố 4, Mũi Né, Lâm Đồng, Việt Nam. Giờ mở cửa: 06:30–17:30. Thời gian tham quan đề xuất: 1–1.5 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/phan-thiet/fairy-stream-mui-ne-95591/,https://ak-d.tripcdn.com/images/fd/tg/g4/M08/64/87/CggYHlZv6BWAUdtgABuh6zBZygs841.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.951203%2C108.256448,product:c5f536f3-2bdd-5c3a-a905-3036fe3e7747
Tháp Chăm Po Sah Inư,10.935968,108.146018,Vui chơi,Phan Thiết,"mở cửa 07:00–17:00 · Tháp Chăm Po Sah Inư. Loại hình: Thắng cảnh lịch sử. Địa chỉ: W4PW+9CJ, Phú Thủy, Lâm Đồng, Việt Nam. Giờ mở cửa: 07:00–17:00. Thời gian tham quan đề xuất: 15–30 phút",1,,false,,https://vn.trip.com/travel-guide/attraction/phan-thiet/po-sah-inu-cham-towers-23884779/,https://ak-d.tripcdn.com/images/100i1f000001gp1vnCE53.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.935968%2C108.146018,product:532c4a16-038c-5c78-9ff5-84eb29773f9d
TTC Palace,10.940739,108.103248,Vui chơi,Phan Thiết,"mở cửa 06:00–22:00 · TTC Palace. Địa chỉ: 01 Từ Văn Tư, Phan Thiết, Lâm Đồng 77000, Việt Nam. Giờ mở cửa: 06:00–22:00",1,,false,,https://vn.trip.com/travel-guide/attraction/phan-thiet/ttc-palace-144013254/,https://ak-d.tripcdn.com/images/0HJ1c12000ifoh8wl354F.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.940739%2C108.103248,product:6cc6c564-4624-545c-8d01-ef71d639e4f0
Bãi Dài,10.338056,103.848618,Vui chơi,Phú Quốc,"mở cửa 07:30–21:30 · Bãi Dài. Loại hình: Bãi biển và bờ biển, Cảnh đêm. Địa chỉ: An Giang, Việt Nam. Giờ mở cửa: 07:30–21:30. Thời gian tham quan đề xuất: 3–5 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/phu-quoc-island/long-beach-30066751/,https://ak-d.tripcdn.com/images/0105s12000o33t3to3186.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.338056%2C103.848618,product:4ab922b0-7947-506a-85e6-a246d46bb83c
Bãi tắm Sao,10.057258,104.036395,Vui chơi,Phú Quốc,"mở cửa Mở cửa cả ngày · Bãi tắm Sao. Loại hình: Bãi biển và bờ biển. Địa chỉ: An Giang, Việt Nam. Giờ mở cửa: Mở cửa cả ngày. Thời gian tham quan đề xuất: 3–5 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/phu-quoc-island/sao-beach-30066717/,https://ak-d.tripcdn.com/images/100110000000qfsl6A405.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.057258%2C104.036395,product:038b5827-7afd-5974-ae2b-6781173c6014
Bảo tàng Gấu Teddy,10.325454,103.862343,Vui chơi,Phú Quốc,"từ 200.000₫ · mở cửa 10:00–21:00 · Bảo tàng Gấu Teddy tại An Giang. Giờ mở cửa: 10:00–21:00. Thời gian tham quan đề xuất: 1–3 tiếng đồng hồ. Địa chỉ: Grand World, khu Bãi Dài, Gành Dầu, Phú Quốc, Kiên Giang, Việt Nam.",1,200000,true,,https://vn.trip.com/travel-guide/attraction/phu-quoc-island/teddy-bear-museum-137926082/,https://ak-d.tripcdn.com/images/1lo4y12000d4udsa33754.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.325454%2C103.862343,product:65425369-19ac-5225-88c1-bf6f1d33c38d
Cáp Treo Hòn Thơm,10.026972,104.007235,Vui chơi,Phú Quốc,"từ 850.000₫ · mở cửa 09:30–11:30, 13:30–17:00 · • Nằm ở phía Nam Đảo Ngọc, Đảo Phú Quốc, có lối đi trực tiếp ra Đảo Hòn Thơm, nơi được du khách trong và ngoài nước ưa chuộng. • Bạn sẽ đắm mình trong vẻ đẹp thiên nhiên nguyên sơ của những bãi biển c",1,850000,true,,https://vn.trip.com/travel-guide/attraction/phu-quoc-island/hon-thom-cable-car-sun-world-hon-thom-56816156/,https://ak-d.tripcdn.com/images/0103n120009isln6h4BA7.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.026972%2C104.007235,product:fdb01f88-87d1-5cfb-8b99-121a2c4f5a49
Cầu Hôn Phú Quốc,10.028035,104.003787,Vui chơi,Phú Quốc,"từ 640.200₫ · mở cửa 07:00–17:45, 20:15–23:00 · Cầu Hôn là một công trình mà thông qua đó Sun Group muốn gửi gắm thông điệp về tình yêu, tình bạn, hoà bình. Kiến trúc của Cầu Hôn súc tích cô đọng, giàu cảm xúc và được lấy cảm hứng từ văn hoá phương",1,640200,true,,https://vn.trip.com/travel-guide/attraction/phu-quoc-island/kiss-bridge-phu-quoc-136037382/,https://ak-d.tripcdn.com/images/0103d12000agsgqfc23BA.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.028035%2C104.003787,product:0e8529e5-7c74-5bcd-9121-6dfcae46cd78
Chợ đêm Phú Quốc,10.215975,103.960357,Vui chơi,Phú Quốc,"mở cửa 17:00–00:00 · Chợ đêm Phú Quốc. Loại hình: Cảnh đêm. Địa chỉ: 54 Đường Nguyễn Trãi, Khu 1, Phú Quốc, An Giang, Việt Nam. Giờ mở cửa: 17:00–00:00. Thời gian tham quan đề xuất: 1–3 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/phu-quoc-island/phu-quoc-night-market-30315955/,https://ak-d.tripcdn.com/images/0103v12000eyfqi5m2315.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.215975%2C103.960357,product:dda0d416-edcf-5d6f-9470-e98fe432690c
Grand World Phú Quốc,10.328481,103.862952,"Vui chơi, Combo",Phú Quốc,"16 vé/combo · từ 100.000₫ · mở cửa Mở cửa quanh năm, 24/7 · vd. [Grand World Phú Quốc] - Vé đi thuyền Venice (Water Taxi); [Grand World Phú Quốc] - Combo trọn vẹn 03 khu + Voucher Quà lưu niệm; [Grand World Phú Quốc] - Workshop Sắc Việt Cổ Phong",16,100000,true,,https://booking.vinpearl.com/vi-VND/tour/copy-grand-world-phu-quoc-ve-di-thuyen-venice-water-taxi-vw02818,https://booking-static.vinpearl.com/tours/f3009c7b64ad4c8d94bd24a7140819c6_water%20taxi_ve-bao-tang-gau-teddy-bear.jpg,trip.com,venue,,https://www.google.com/maps/search/?api=1&query=10.328481%2C103.862952,"venue:grand world phu quoc@10.32848,103.86295"
hòn Thơm,9.953888,104.017393,Vui chơi,Phú Quốc,"mở cửa Mở cửa cả ngày · hòn Thơm. Loại hình: Cảnh đêm. Địa chỉ: An Giang, Việt Nam. Giờ mở cửa: Mở cửa cả ngày. Thời gian tham quan đề xuất: 3–5 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/phu-quoc-island/thom-island-36232888/,https://ak-d.tripcdn.com/images/0106o12000nzhi6139A1F.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=9.953888%2C104.017393,product:903db93c-c1ce-51f9-a7b5-cd37ef79c07f
Show diễn Kiss Of The Sea - Phú Quốc (Nụ hôn của Biển cả),10.027697,104.006055,Vui chơi,Phú Quốc,"từ 700.000₫ · mở cửa 20:00–21:30 (Thời gian nhận khách kết thúc vào 20:30) · Triển lãm nghệ thuật đa trải nghiệm ""Nụ hôn của biển cả"" (KISS OF THE SEA), kết hợp công nghệ chiếu sáng và nghệ thuật biểu diễn sân khấu, mang đến ấn tượng sâu sắc cho khán giả thông qua trải nghiệm ",1,700000,true,,https://vn.trip.com/travel-guide/attraction/phu-quoc-island/kiss-of-the-sea-136038155/,https://ak-d.tripcdn.com/images/0105t12000agsis2dF629.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.027697%2C104.006055,product:af51cef4-69ed-5193-8a0b-c5a46c1f3100
Starfish Beach,10.372037,103.937316,Vui chơi,Phú Quốc,"mở cửa Mở cửa cả ngày · Starfish Beach. Loại hình: Bãi biển và bờ biển. Địa chỉ: Rạch Vẹm, Phú Quốc, Kiên Giang, Việt Nam. Giờ mở cửa: Mở cửa cả ngày. Thời gian tham quan đề xuất: 1–3 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/phu-quoc-island/starfish-beach-81736042/,https://ak-d.tripcdn.com/images/0105i12000l9cm9b28DD5.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.372037%2C103.937316,product:bdd28e4a-088c-580c-afe4-3695bf4b29f3
Sun World Hòn Thơm,9.9558,104.016092,Vui chơi,Phú Quốc,"từ 850.000₫ · mở cửa 09:30–17:00 · Sun World Hòn Thơm là tổ hợp công viên giải trí hiện đại tại Việt Nam, tọa lạc trên đảo Hòn Thơm ở phía nam đảo Ngọc. Hòn Thơm được ví như viên ngọc của quần đảo An Thới, nổi tiếng với làn nước trong ",1,850000,true,,https://vn.trip.com/travel-guide/attraction/phu-quoc-island/sun-world-hon-thom-nature-park-62082281/,https://ak-d.tripcdn.com/images/0HJ6c12000p5kqs88432A.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=9.955800%2C104.016092,product:76da210a-c70c-55d6-acd7-651d8b5459fb
Symphony of the Sea,10.036994,104.018844,Vui chơi,Phú Quốc,"từ 640.200₫ · mở cửa 19:30–20:05 · Màn trình diễn trên nước đặc sắc ""Symphony of the Sea"" đã chính thức ra mắt tại Đảo Phú Quốc, Việt Nam. Buổi biểu diễn ban đêm này có thể sánh ngang với Thế vận hội và các lễ hội quốc gia trên khắp th",1,640200,true,,https://vn.trip.com/travel-guide/attraction/phu-quoc-island/symphony-of-the-sea-149615961/,https://ak-d.tripcdn.com/images/1lo2612000h0l7muz22DE.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.036994%2C104.018844,product:75fe14ec-f89b-52b1-b78b-d5069053db81
Thị trấn Hoàng Hôn - Sunset Town,10.026903,104.007917,Vui chơi,Phú Quốc,"mở cửa Mở cửa quanh năm, 24/7 · Thị trấn Hoàng Hôn - Sunset Town tại Việt Nam là một điểm đến du lịch mới nổi, tọa lạc trên Đảo Phú Quốc, thu hút ngày càng nhiều du khách nhờ cảnh biển quyến rũ và các hoạt động giải trí phong phú. T",1,,false,,https://vn.trip.com/travel-guide/attraction/phu-quoc-island/sunset-town-137238371/,https://ak-d.tripcdn.com/images/0101t12000mpfksyyB81E.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.026903%2C104.007917,product:4ed33d30-3074-5738-8683-97c11413ce87
Vinpearl Golf Phú Quốc,10.344671,103.85362,Golf,Phú Quốc,"từ 1.700.000₫ · [Vinpearl Golf Phú Quốc] - Voucher Tee time giá siêu ưu đãi  TUYỆT TÁC SÂN GOLF GIỮA RỪNG NGUYÊN SINH Ẩn mình dưới những tán rừng nguyên sinh xanh ngút ngàn nơi Bắc đảo Phú Quốc, Vinpearl Golf Phú Quố",1,1700000,true,,https://booking.vinpearl.com/vi-VND/tour/vinpearlgolfphuquoc,https://booking-static.vinpearl.com/tours/2780559f61594743bce3c915bce51acd_Screenshot_4_VinpearlGolf.png,manual,venue,,https://www.google.com/maps/search/?api=1&query=10.344671%2C103.853620,"venue:vinpearl golf phu quoc@10.34467,103.85362"
Vinpearl Safari Phú Quốc,10.337043,103.891448,"Vui chơi, Combo",Phú Quốc,33 vé/combo · từ 117.000₫ · mở cửa 09:00–16:00 (Thời gian nhận khách kết thúc vào 15:00) · vd. Vinpearl Safari Phú Quốc; [Vinpearl Safari Phú Quốc] - Vé Vào Cửa + Tặng Voucher Ẩm Thực; [Vinpearl Safari Phú Quốc] - Tour Night Safari + BBQ trong rừng,33,117000,true,,https://booking.vinpearl.com/vi-VND/tour/ve-vao-cua-truc-tiep-vinpearl-safari-phu-quoc-vw00614,https://booking-static.vinpearl.com/tours/81af5392073849b48c4c27d94d812ce1_VINPEARL%20SAFARI%20PHU%20QUOC%20%20(51)_vinpearl-safari-phu-quoc-ve-vao-cua.jpg,trip.com,venue,,https://www.google.com/maps/search/?api=1&query=10.337043%2C103.891448,"venue:vinpearl safari phu quoc@10.33704,103.89145"
VinWonders Phú Quốc,10.340735,103.854047,"Vui chơi, Combo",Phú Quốc,31 vé/combo · từ 100.000₫ · mở cửa 09:00–19:30 (Thời gian nhận khách kết thúc vào 18:30) · vd. Combo Vé vào cửa VinWonders + Vinpearl Safari Phú Quốc; VinWonders Phú Quốc; [VinWonders Phú Quốc] - Vé Vào Cửa + Tặng Voucher Ẩm Thực,31,100000,true,,https://booking.vinpearl.com/vi-VND/tour/combo-ve-vao-cua-vinwonders-va-vinpearl-safari-phu-quoc-vw00623,https://booking-static.vinpearl.com/tours/54a022ae596548d9a1749a1672d3ac13_SpikeDay%208824_1920x1080_no%20text%20(1)_Combo-ve-vao-cua-vinwonders-phu-quoc-va-vinpearl-safari.jpg,trip.com,venue,,https://www.google.com/maps/search/?api=1&query=10.340735%2C103.854047,"venue:vinwonders phu quoc@10.34074,103.85405"
Vườn Quốc gia Phú Quốc,10.331673,104.030407,Vui chơi,Phú Quốc,"mở cửa Has this place reopened? Let us know! · Vườn Quốc gia Phú Quốc. Loại hình: Phong cảnh thiên nhiên. Địa chỉ: 82JJ+M57, Phú Quốc, An Giang, Việt Nam. Giờ mở cửa: Has this place reopened? Let us know!. Thời gian tham quan đề xuất: 0.5–1 ngày",1,,false,,https://vn.trip.com/travel-guide/attraction/phu-quoc-island/phu-quoc-national-park-30072453/,https://ak-d.tripcdn.com/images/10020m000000e53rcE184.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=10.331673%2C104.030407,product:9bf17d41-1aa5-5348-9719-535cec3da5e1
Bãi biển Quy Nhơn,13.762792,109.224612,Vui chơi,Quy Nhơn,"mở cửa Vui lòng liên hệ với điểm tham quan để xác nhận giờ mở cửa cụ thể · Bãi biển Quy Nhơn. Địa chỉ: Quy Nhơn, Bình Định, Việt Nam. Giờ mở cửa: Vui lòng liên hệ với điểm tham quan để xác nhận giờ mở cửa cụ thể",1,,false,,https://vn.trip.com/travel-guide/attraction/quy-nhon/b-bin-quy-nhn-142300145/,https://ak-d.tripcdn.com/images/0HJ3p12000iaor1ra2A97.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=13.762792%2C109.224612,product:f28101ca-56ea-5681-910d-2943cfbc9cb3
Bãi tắm Hoàng Hậu,13.742366,109.215673,Vui chơi,Quy Nhơn,"mở cửa Vui lòng liên hệ với điểm tham quan để xác nhận giờ mở cửa cụ thể · Bãi tắm Hoàng Hậu. Địa chỉ: Quy Nhơn Nam, Gia Lai, Việt Nam. Giờ mở cửa: Vui lòng liên hệ với điểm tham quan để xác nhận giờ mở cửa cụ thể",1,,false,,https://vn.trip.com/travel-guide/attraction/quy-nhon-nam/queen-s-beach-143992981/,https://ak-d.tripcdn.com/images/0HJ2512000i3hhjgtAEA3.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=13.742366%2C109.215673,product:a20e751f-3a32-537e-bf1c-4f94a7507ba3
Bãi trứng - khu du lịch Ghềnh Ráng,13.742313,109.215813,Vui chơi,Quy Nhơn,"mở cửa 07:00–20:00 · Bãi trứng - khu du lịch Ghềnh Ráng. Địa chỉ: P6R8+W8, Quy Nhơn Nam, Gia Lai, Việt Nam. Giờ mở cửa: 07:00–20:00",1,,false,,https://vn.trip.com/travel-guide/attraction/quy-nhon-nam/bi-trng-khu-du-lch-ghnh-rng-137009138/,https://ak-d.tripcdn.com/images/0HJ3d12000gikiwzz09D7.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=13.742313%2C109.215813,product:585865a0-48e9-530c-ab30-1ad34d8b99a2
CGV Kim Cúc Plaza,13.753924,109.207625,Vui chơi,Quy Nhơn,"mở cửa Vui lòng liên hệ với điểm tham quan để xác nhận giờ mở cửa cụ thể · CGV Kim Cúc Plaza. Địa chỉ: Tầng 3 | Kim Cúc Plaza (BigC Quy Nhơn) Khu Đô Thị Vũng Chua, Quy Nhơn Nam, Gia Lai, Việt Nam. Giờ mở cửa: Vui lòng liên hệ với điểm tham quan để xác nhận giờ mở cửa cụ thể",1,,false,,https://vn.trip.com/travel-guide/attraction/quy-nhon-nam/cgv-kim-cuc-plaza-141652296/,https://ak-d.tripcdn.com/images/0HJ5612000gn8xglaDC69.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=13.753924%2C109.207625,product:32a5e4b4-4302-5e03-93ce-bf46b6392d10
Children Park,13.758335,109.219781,Vui chơi,Quy Nhơn,"mở cửa Vui lòng liên hệ với điểm tham quan để xác nhận giờ mở cửa cụ thể · Children Park. Địa chỉ: Q649+VJ9 Children Park, An Dương Vương, Nguyễn Văn Cừ, Thành phố Qui Nhơn, Bình Định, Vietnam. Giờ mở cửa: Vui lòng liên hệ với điểm tham quan để xác nhận giờ mở cửa cụ thể",1,,false,,https://vn.trip.com/travel-guide/attraction/quy-nhon/children-park-143769337/,https://ak-d.tripcdn.com/images/0HJ1112000i1kte48BB78.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=13.758335%2C109.219781,product:743960c1-f8fe-59fe-97a8-bc9b7dc2bed1
Hòn Khô,13.769203,109.290936,Vui chơi,Quy Nhơn,"mở cửa Mở cửa cả ngày · Hòn Khô. Địa chỉ: Q79R+M9M, Hải Nam, Quy Nhơn Đông, Gia Lai, Việt Nam. Giờ mở cửa: Mở cửa cả ngày",1,,false,,https://vn.trip.com/travel-guide/attraction/quy-nhon-dong/hn-kh-144610472/,https://ak-d.tripcdn.com/images/0HJ6j12000ib2u4ko10EC.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=13.769203%2C109.290936,product:d4bd3ab9-3222-54a7-ada5-104f8bef8e6c
Khu DU LỊCH Cửa Biển,13.812978,109.251521,Vui chơi,Quy Nhơn,"mở cửa 07:30–20:30 · Khu DU LỊCH Cửa Biển. Loại hình: Khu nghỉ dưỡng. Địa chỉ: Hội Sơn, Quy Nhơn Đông, Gia Lai 59000, Việt Nam. Giờ mở cửa: 07:30–20:30",1,,false,,https://vn.trip.com/travel-guide/attraction/quy-nhon-dong/seagate-theme-park-136696996/,https://ak-d.tripcdn.com/images/0HJ6w12000iitw5niEC00.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=13.812978%2C109.251521,product:cd761f64-551c-5d59-8e5b-223274b079c1
Ky Co Beach,13.85014,109.29181,Vui chơi,Quy Nhơn,"mở cửa Vui lòng liên hệ với điểm tham quan để xác nhận giờ mở cửa cụ thể · Ky Co Beach. Loại hình: Bãi biển và bờ biển. Địa chỉ: Quy Nhơn Đông, Gia Lai, Việt Nam. Giờ mở cửa: Vui lòng liên hệ với điểm tham quan để xác nhận giờ mở cửa cụ thể. Thời gian tham quan đề xuất: 2–3 ",1,,false,,https://vn.trip.com/travel-guide/attraction/quy-nhon-dong/ky-co-beach-55894440/,https://ak-d.tripcdn.com/images/ww0e1e000001f7x22B718.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=13.850140%2C109.291810,product:4fda83a1-f35c-5ba2-a282-c92565aae7ea
Nhà Thờ Chánh Tòa Qui Nhơn,13.775515,109.234994,Vui chơi,Quy Nhơn,"mở cửa 04:00–21:00 · Nhà Thờ Chánh Tòa Qui Nhơn. Địa chỉ: 122 Trần Hưng Đạo, Quy Nhơn, Gia Lai, Việt Nam. Giờ mở cửa: 04:00–21:00",1,,false,,https://vn.trip.com/travel-guide/attraction/quy-nhon/quy-nhon-cathedral-142866318/,https://ak-d.tripcdn.com/images/0HJ5712000in4z0hqE17B.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=13.775515%2C109.234994,product:679d01d6-5e7e-59ae-abed-636ff0027b14
Quảng trường Nguyễn Tất Thành,13.762136,109.222072,Vui chơi,Quy Nhơn,"mở cửa Mở cửa cả ngày · Quảng trường Nguyễn Tất Thành. Địa chỉ: An Dương Vương, Quy Nhơn, Gia Lai, Việt Nam. Giờ mở cửa: Mở cửa cả ngày",1,,false,,https://vn.trip.com/travel-guide/attraction/quy-nhon/quy-nhon-square-141431182/,https://ak-d.tripcdn.com/images/0HJ2h12000ihja7pl8CFB.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=13.762136%2C109.222072,product:c721c804-66c5-5ed1-a5b5-d4edb62b2433
Tháp Bánh Ít,13.868424,109.135219,Vui chơi,Quy Nhơn,"mở cửa 07:00–18:00 · Tháp Bánh Ít. Loại hình: Thắng cảnh lịch sử. Địa chỉ: Tuy Phước Bắc, Gia Lai, Việt Nam. Giờ mở cửa: 07:00–18:00. Thời gian tham quan đề xuất: 1–2 tiếng đồng hồ",1,,false,,https://vn.trip.com/travel-guide/attraction/tuy-phuoc-bac/banh-it-cham-temple-142610439/,https://ak-d.tripcdn.com/images/0HJ6r12000h0e3oho7D77.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=13.868424%2C109.135219,product:2dc3d205-5ac4-5363-831a-ec9cf1ad408f
Tháp Đôi Quy Nhơn,13.786171,109.211038,Vui chơi,Quy Nhơn,"mở cửa 07:30–11:30, 14:30–16:30 · Tháp Đôi Quy Nhơn. Địa chỉ: Q6P6+FC7, Quy Nhơn, Gia Lai, Việt Nam. Giờ mở cửa: 07:30–11:30, 14:30–16:30",1,,false,,https://vn.trip.com/travel-guide/attraction/quy-nhon/thp-i-quy-nhn-137201319/,https://ak-d.tripcdn.com/images/0HJ3412000gx3que21A9D.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=13.786171%2C109.211038,product:608908bf-fea1-5c47-8b31-84f159046c84
Tiểu chủng viện Làng Sông,13.82055,109.199092,Vui chơi,Quy Nhơn,"mở cửa 07:00–11:30, 14:00–17:30 · Tiểu chủng viện Làng Sông. Địa chỉ: R5CX+6J8, Tuy Phước, Gia Lai, Việt Nam. Giờ mở cửa: 07:00–11:30, 14:00–17:30",1,,false,,https://vn.trip.com/travel-guide/attraction/tuy-phuoc/lang-song-minor-seminary-149943260/,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,trip.com,exact,,https://www.google.com/maps/search/?api=1&query=13.820550%2C109.199092,product:f306c3f3-880d-50c5-b9b6-bd3a70364d43
